codigo,item,rubro,subrubro,deposito,stock,precioLista,precioTransfer,precioSImp,precio3cuotas,fotos,talles,bordados,descripcion,textiles
L-OF-REM-GEN2,Remera Gentle Dama NEGRO S,PRODUCTO OFFICE,REMERA,ECOMMERCE,3,"$23,990.00","$20,391.50","$19,826.45","$7,996.67",remera-gentle-dama/remera-gentle-dama-negro-1,remera-gentle-dama.jpg,superiores.jpg,"Remera manga corta de dama, con escote en V con rib a tono y corte entallado que realza la silueta. Cuenta con tapacostura interno a tono y largo a la cadera, brindando comodidad y un calce femenino. Confeccionada en jersey 30/1, una tela suave, liviana y de excelente calidad. Ideal para combinar con cualuier prenda de la linea basics y con sastrería. ",JERSEY PEINADO 30/1 -  100% ALGODÓN
L-OF-REM-GEN5,Remera Gentle Dama NEGRO XL,PRODUCTO OFFICE,REMERA,ECOMMERCE,5,"$23,990.00","$20,391.50","$19,826.45","$7,996.67",remera-gentle-dama/remera-gentle-dama-negro-1,remera-gentle-dama.jpg,superiores.jpg,"Remera manga corta de dama, con escote en V con rib a tono y corte entallado que realza la silueta. Cuenta con tapacostura interno a tono y largo a la cadera, brindando comodidad y un calce femenino. Confeccionada en jersey 30/1, una tela suave, liviana y de excelente calidad. Ideal para combinar con cualuier prenda de la linea basics y con sastrería. ",JERSEY PEINADO 30/1 -  100% ALGODÓN
L-WW-CA-ROMP7,Rompevientos Rager Unisex Gris T 2XL,PRODUCTO WORKWEAR,CAMPERA,ECOMMERCE,10,"$65,990.00","$56,091.50","$54,537.19","$21,996.67",rompevientos-rager-unisex/rompevientos-rager-unisex-gristopo-1,rompevientos-ranger-unisex.jpg,superiores.jpg,"Rompeviento unisex con capucha, ideal para protección ligera y confort en todo momento. Diseñado con bolsillo tipo canguro, cierre desmontable reforzado a tono y forrería interna de red color negro que favorece la ventilación. Posee ruedo ajustable con tancas, puños con elástico y recorte trasero con abertura de aireación para mayor comodidad. Confeccionado en sire opaco, liviano, resistente al viento y de secado rápido. Una prenda versátil, práctica y funcional para uso laboral o urbano.",SIRE OPACO - 100% POLIESTER
L-WW-CA-ROMP1,Rompevientos Rager Unisex Gris T 2XS,PRODUCTO WORKWEAR,CAMPERA,ECOMMERCE,7,"$65,990.00","$56,091.50","$54,537.19","$21,996.67",rompevientos-rager-unisex/rompevientos-rager-unisex-gristopo-1,rompevientos-ranger-unisex.jpg,superiores.jpg,"Rompeviento unisex con capucha, ideal para protección ligera y confort en todo momento. Diseñado con bolsillo tipo canguro, cierre desmontable reforzado a tono y forrería interna de red color negro que favorece la ventilación. Posee ruedo ajustable con tancas, puños con elástico y recorte trasero con abertura de aireación para mayor comodidad. Confeccionado en sire opaco, liviano, resistente al viento y de secado rápido. Una prenda versátil, práctica y funcional para uso laboral o urbano.",SIRE OPACO - 100% POLIESTER
L-WW-CA-ROMP8,Rompevientos Rager Unisex Gris T 3XL,PRODUCTO WORKWEAR,CAMPERA,ECOMMERCE,8,"$65,990.00","$56,091.50","$54,537.19","$21,996.67",rompevientos-rager-unisex/rompevientos-rager-unisex-gristopo-1,rompevientos-ranger-unisex.jpg,superiores.jpg,"Rompeviento unisex con capucha, ideal para protección ligera y confort en todo momento. Diseñado con bolsillo tipo canguro, cierre desmontable reforzado a tono y forrería interna de red color negro que favorece la ventilación. Posee ruedo ajustable con tancas, puños con elástico y recorte trasero con abertura de aireación para mayor comodidad. Confeccionado en sire opaco, liviano, resistente al viento y de secado rápido. Una prenda versátil, práctica y funcional para uso laboral o urbano.",SIRE OPACO - 100% POLIESTER
L-WW-CA-ROMP5,Rompevientos Rager Unisex Gris T L,PRODUCTO WORKWEAR,CAMPERA,ECOMMERCE,10,"$65,990.00","$56,091.50","$54,537.19","$21,996.67",rompevientos-rager-unisex/rompevientos-rager-unisex-gristopo-1,rompevientos-ranger-unisex.jpg,superiores.jpg,"Rompeviento unisex con capucha, ideal para protección ligera y confort en todo momento. Diseñado con bolsillo tipo canguro, cierre desmontable reforzado a tono y forrería interna de red color negro que favorece la ventilación. Posee ruedo ajustable con tancas, puños con elástico y recorte trasero con abertura de aireación para mayor comodidad. Confeccionado en sire opaco, liviano, resistente al viento y de secado rápido. Una prenda versátil, práctica y funcional para uso laboral o urbano.",SIRE OPACO - 100% POLIESTER
L-WW-CA-ROMP4,Rompevientos Rager Unisex Gris T M,PRODUCTO WORKWEAR,CAMPERA,ECOMMERCE,5,"$65,990.00","$56,091.50","$54,537.19","$21,996.67",rompevientos-rager-unisex/rompevientos-rager-unisex-gristopo-1,rompevientos-ranger-unisex.jpg,superiores.jpg,"Rompeviento unisex con capucha, ideal para protección ligera y confort en todo momento. Diseñado con bolsillo tipo canguro, cierre desmontable reforzado a tono y forrería interna de red color negro que favorece la ventilación. Posee ruedo ajustable con tancas, puños con elástico y recorte trasero con abertura de aireación para mayor comodidad. Confeccionado en sire opaco, liviano, resistente al viento y de secado rápido. Una prenda versátil, práctica y funcional para uso laboral o urbano.",SIRE OPACO - 100% POLIESTER
L-WW-CA-ROMP3,Rompevientos Rager Unisex Gris T S,PRODUCTO WORKWEAR,CAMPERA,ECOMMERCE,8,"$65,990.00","$56,091.50","$54,537.19","$21,996.67",rompevientos-rager-unisex/rompevientos-rager-unisex-gristopo-1,rompevientos-ranger-unisex.jpg,superiores.jpg,"Rompeviento unisex con capucha, ideal para protección ligera y confort en todo momento. Diseñado con bolsillo tipo canguro, cierre desmontable reforzado a tono y forrería interna de red color negro que favorece la ventilación. Posee ruedo ajustable con tancas, puños con elástico y recorte trasero con abertura de aireación para mayor comodidad. Confeccionado en sire opaco, liviano, resistente al viento y de secado rápido. Una prenda versátil, práctica y funcional para uso laboral o urbano.",SIRE OPACO - 100% POLIESTER
L-WW-CA-ROMP6,Rompevientos Rager Unisex Gris T XL,PRODUCTO WORKWEAR,CAMPERA,ECOMMERCE,9,"$65,990.00","$56,091.50","$54,537.19","$21,996.67",rompevientos-rager-unisex/rompevientos-rager-unisex-gristopo-1,rompevientos-ranger-unisex.jpg,superiores.jpg,"Rompeviento unisex con capucha, ideal para protección ligera y confort en todo momento. Diseñado con bolsillo tipo canguro, cierre desmontable reforzado a tono y forrería interna de red color negro que favorece la ventilación. Posee ruedo ajustable con tancas, puños con elástico y recorte trasero con abertura de aireación para mayor comodidad. Confeccionado en sire opaco, liviano, resistente al viento y de secado rápido. Una prenda versátil, práctica y funcional para uso laboral o urbano.",SIRE OPACO - 100% POLIESTER
L-WW-CA-ROMP2,Rompevientos Rager Unisex Gris T XS,PRODUCTO WORKWEAR,CAMPERA,ECOMMERCE,7,"$65,990.00","$56,091.50","$54,537.19","$21,996.67",rompevientos-rager-unisex/rompevientos-rager-unisex-gristopo-1,rompevientos-ranger-unisex.jpg,superiores.jpg,"Rompeviento unisex con capucha, ideal para protección ligera y confort en todo momento. Diseñado con bolsillo tipo canguro, cierre desmontable reforzado a tono y forrería interna de red color negro que favorece la ventilación. Posee ruedo ajustable con tancas, puños con elástico y recorte trasero con abertura de aireación para mayor comodidad. Confeccionado en sire opaco, liviano, resistente al viento y de secado rápido. Una prenda versátil, práctica y funcional para uso laboral o urbano.",SIRE OPACO - 100% POLIESTER
L-WW-CA-ROMP23,Rompevientos Rager Unisex Negro 2XL,PRODUCTO WORKWEAR,CAMPERA,ECOMMERCE,18,"$65,990.00","$56,091.50","$54,537.19","$21,996.67",rompevientos-rager-unisex/rompevientos-rager-unisex-negro-1,rompevientos-ranger-unisex.jpg,superiores.jpg,"Rompeviento unisex con capucha, ideal para protección ligera y confort en todo momento. Diseñado con bolsillo tipo canguro, cierre desmontable reforzado a tono y forrería interna de red color negro que favorece la ventilación. Posee ruedo ajustable con tancas, puños con elástico y recorte trasero con abertura de aireación para mayor comodidad. Confeccionado en sire opaco, liviano, resistente al viento y de secado rápido. Una prenda versátil, práctica y funcional para uso laboral o urbano.",SIRE OPACO - 100% POLIESTER
L-WW-CA-ROMP17,Rompevientos Rager Unisex Negro 2XS,PRODUCTO WORKWEAR,CAMPERA,ECOMMERCE,5,"$65,990.00","$56,091.50","$54,537.19","$21,996.67",rompevientos-rager-unisex/rompevientos-rager-unisex-negro-1,rompevientos-ranger-unisex.jpg,superiores.jpg,"Rompeviento unisex con capucha, ideal para protección ligera y confort en todo momento. Diseñado con bolsillo tipo canguro, cierre desmontable reforzado a tono y forrería interna de red color negro que favorece la ventilación. Posee ruedo ajustable con tancas, puños con elástico y recorte trasero con abertura de aireación para mayor comodidad. Confeccionado en sire opaco, liviano, resistente al viento y de secado rápido. Una prenda versátil, práctica y funcional para uso laboral o urbano.",SIRE OPACO - 100% POLIESTER
L-WW-CA-ROMP24,Rompevientos Rager Unisex Negro 3XL,PRODUCTO WORKWEAR,CAMPERA,ECOMMERCE,7,"$65,990.00","$56,091.50","$54,537.19","$21,996.67",rompevientos-rager-unisex/rompevientos-rager-unisex-negro-1,rompevientos-ranger-unisex.jpg,superiores.jpg,"Rompeviento unisex con capucha, ideal para protección ligera y confort en todo momento. Diseñado con bolsillo tipo canguro, cierre desmontable reforzado a tono y forrería interna de red color negro que favorece la ventilación. Posee ruedo ajustable con tancas, puños con elástico y recorte trasero con abertura de aireación para mayor comodidad. Confeccionado en sire opaco, liviano, resistente al viento y de secado rápido. Una prenda versátil, práctica y funcional para uso laboral o urbano.",SIRE OPACO - 100% POLIESTER
L-WW-CA-ROMP21,Rompevientos Rager Unisex Negro L,PRODUCTO WORKWEAR,CAMPERA,ECOMMERCE,29,"$65,990.00","$56,091.50","$54,537.19","$21,996.67",rompevientos-rager-unisex/rompevientos-rager-unisex-negro-1,rompevientos-ranger-unisex.jpg,superiores.jpg,"Rompeviento unisex con capucha, ideal para protección ligera y confort en todo momento. Diseñado con bolsillo tipo canguro, cierre desmontable reforzado a tono y forrería interna de red color negro que favorece la ventilación. Posee ruedo ajustable con tancas, puños con elástico y recorte trasero con abertura de aireación para mayor comodidad. Confeccionado en sire opaco, liviano, resistente al viento y de secado rápido. Una prenda versátil, práctica y funcional para uso laboral o urbano.",SIRE OPACO - 100% POLIESTER
L-WW-CA-ROMP20,Rompevientos Rager Unisex Negro M,PRODUCTO WORKWEAR,CAMPERA,ECOMMERCE,29,"$65,990.00","$56,091.50","$54,537.19","$21,996.67",rompevientos-rager-unisex/rompevientos-rager-unisex-negro-1,rompevientos-ranger-unisex.jpg,superiores.jpg,"Rompeviento unisex con capucha, ideal para protección ligera y confort en todo momento. Diseñado con bolsillo tipo canguro, cierre desmontable reforzado a tono y forrería interna de red color negro que favorece la ventilación. Posee ruedo ajustable con tancas, puños con elástico y recorte trasero con abertura de aireación para mayor comodidad. Confeccionado en sire opaco, liviano, resistente al viento y de secado rápido. Una prenda versátil, práctica y funcional para uso laboral o urbano.",SIRE OPACO - 100% POLIESTER
L-WW-CA-ROMP19,Rompevientos Rager Unisex Negro S,PRODUCTO WORKWEAR,CAMPERA,ECOMMERCE,28,"$65,990.00","$56,091.50","$54,537.19","$21,996.67",rompevientos-rager-unisex/rompevientos-rager-unisex-negro-1,rompevientos-ranger-unisex.jpg,superiores.jpg,"Rompeviento unisex con capucha, ideal para protección ligera y confort en todo momento. Diseñado con bolsillo tipo canguro, cierre desmontable reforzado a tono y forrería interna de red color negro que favorece la ventilación. Posee ruedo ajustable con tancas, puños con elástico y recorte trasero con abertura de aireación para mayor comodidad. Confeccionado en sire opaco, liviano, resistente al viento y de secado rápido. Una prenda versátil, práctica y funcional para uso laboral o urbano.",SIRE OPACO - 100% POLIESTER
L-WW-CA-ROMP22,Rompevientos Rager Unisex Negro XL,PRODUCTO WORKWEAR,CAMPERA,ECOMMERCE,18,"$65,990.00","$56,091.50","$54,537.19","$21,996.67",rompevientos-rager-unisex/rompevientos-rager-unisex-negro-1,rompevientos-ranger-unisex.jpg,superiores.jpg,"Rompeviento unisex con capucha, ideal para protección ligera y confort en todo momento. Diseñado con bolsillo tipo canguro, cierre desmontable reforzado a tono y forrería interna de red color negro que favorece la ventilación. Posee ruedo ajustable con tancas, puños con elástico y recorte trasero con abertura de aireación para mayor comodidad. Confeccionado en sire opaco, liviano, resistente al viento y de secado rápido. Una prenda versátil, práctica y funcional para uso laboral o urbano.",SIRE OPACO - 100% POLIESTER
L-WW-CA-ROMP18,Rompevientos Rager Unisex Negro XS,PRODUCTO WORKWEAR,CAMPERA,ECOMMERCE,6,"$65,990.00","$56,091.50","$54,537.19","$21,996.67",rompevientos-rager-unisex/rompevientos-rager-unisex-negro-1,rompevientos-ranger-unisex.jpg,superiores.jpg,"Rompeviento unisex con capucha, ideal para protección ligera y confort en todo momento. Diseñado con bolsillo tipo canguro, cierre desmontable reforzado a tono y forrería interna de red color negro que favorece la ventilación. Posee ruedo ajustable con tancas, puños con elástico y recorte trasero con abertura de aireación para mayor comodidad. Confeccionado en sire opaco, liviano, resistente al viento y de secado rápido. Una prenda versátil, práctica y funcional para uso laboral o urbano.",SIRE OPACO - 100% POLIESTER
L-OF-TEJ- SW - ESSE21,Sweater Essence H AZUL MAR L,PRODUCTO OFFICE,TEJIDO,ECOMMERCE,10,"$69,990.00","$59,491.50","$57,842.98","$23,330.00",sweater-essence-hombre/sweater-essence-hombre-azulmarino-1,sweater-essence-hombre.jpg,superiores.jpg,"Sweater de hombre con cuello basey corte slim fit, de estilo clásico y versátil, ideal para uso laboral o casual. Confeccionado en algodón con lycra, que aporta suavidad, elasticidad y comodidad durante todo el día. Una prenda básica, resistente y confortable para complementar cualquier uniforme o look diario.",ALGODÓN C/LYCRA
L-OF-TEJ- SW - ESSE20,Sweater Essence H AZUL MAR M,PRODUCTO OFFICE,TEJIDO,ECOMMERCE,10,"$69,990.00","$59,491.50","$57,842.98","$23,330.00",sweater-essence-hombre/sweater-essence-hombre-azulmarino-1,sweater-essence-hombre.jpg,superiores.jpg,"Sweater de hombre con cuello basey corte slim fit, de estilo clásico y versátil, ideal para uso laboral o casual. Confeccionado en algodón con lycra, que aporta suavidad, elasticidad y comodidad durante todo el día. Una prenda básica, resistente y confortable para complementar cualquier uniforme o look diario.",ALGODÓN C/LYCRA
L-OF-TEJ- SW - ESSE22,Sweater Essence H AZUL MAR XL,PRODUCTO OFFICE,TEJIDO,ECOMMERCE,6,"$69,990.00","$59,491.50","$57,842.98","$23,330.00",sweater-essence-hombre/sweater-essence-hombre-azulmarino-1,sweater-essence-hombre.jpg,superiores.jpg,"Sweater de hombre con cuello basey corte slim fit, de estilo clásico y versátil, ideal para uso laboral o casual. Confeccionado en algodón con lycra, que aporta suavidad, elasticidad y comodidad durante todo el día. Una prenda básica, resistente y confortable para complementar cualquier uniforme o look diario.",ALGODÓN C/LYCRA
L-OF-TEJ- SW - ESSE3,Sweater Essence H GRIS MEL CL L,PRODUCTO OFFICE,TEJIDO,ECOMMERCE,11,"$69,990.00","$59,491.50","$57,842.98","$23,330.00",sweater-essence-hombre/sweater-essence-hombre-grismelange-1,sweater-essence-hombre.jpg,superiores.jpg,"Sweater de hombre con cuello basey corte slim fit, de estilo clásico y versátil, ideal para uso laboral o casual. Confeccionado en algodón con lycra, que aporta suavidad, elasticidad y comodidad durante todo el día. Una prenda básica, resistente y confortable para complementar cualquier uniforme o look diario.",ALGODÓN C/LYCRA
L-OF-TEJ- SW - ESSE2,Sweater Essence H GRIS MEL CL M,PRODUCTO OFFICE,TEJIDO,ECOMMERCE,23,"$69,990.00","$59,491.50","$57,842.98","$23,330.00",sweater-essence-hombre/sweater-essence-hombre-grismelange-1,sweater-essence-hombre.jpg,superiores.jpg,"Sweater de hombre con cuello basey corte slim fit, de estilo clásico y versátil, ideal para uso laboral o casual. Confeccionado en algodón con lycra, que aporta suavidad, elasticidad y comodidad durante todo el día. Una prenda básica, resistente y confortable para complementar cualquier uniforme o look diario.",ALGODÓN C/LYCRA
L-OF-TEJ- SW - ESSE1,Sweater Essence H GRIS MEL CL S,PRODUCTO OFFICE,TEJIDO,ECOMMERCE,10,"$69,990.00","$59,491.50","$57,842.98","$23,330.00",sweater-essence-hombre/sweater-essence-hombre-grismelange-1,sweater-essence-hombre.jpg,superiores.jpg,"Sweater de hombre con cuello basey corte slim fit, de estilo clásico y versátil, ideal para uso laboral o casual. Confeccionado en algodón con lycra, que aporta suavidad, elasticidad y comodidad durante todo el día. Una prenda básica, resistente y confortable para complementar cualquier uniforme o look diario.",ALGODÓN C/LYCRA
L-OF-TEJ- SW - ESSE4,Sweater Essence H GRIS MEL CL XL,PRODUCTO OFFICE,TEJIDO,ECOMMERCE,2,"$69,990.00","$59,491.50","$57,842.98","$23,330.00",sweater-essence-hombre/sweater-essence-hombre-grismelange-1,sweater-essence-hombre.jpg,superiores.jpg,"Sweater de hombre con cuello basey corte slim fit, de estilo clásico y versátil, ideal para uso laboral o casual. Confeccionado en algodón con lycra, que aporta suavidad, elasticidad y comodidad durante todo el día. Una prenda básica, resistente y confortable para complementar cualquier uniforme o look diario.",ALGODÓN C/LYCRA
